word,count
leur,1403.85
loin,1401.4
tiens,1401.4
vraie,1398.31
tard,1389.28
sentir,1386.85
sûrs,1383.96
cherche,1378.89
dieux,1378.36
morts,1376.96
tenez,1376.01
vivre,1375.87
meurt,1372.18
maman,1362.24
sentais,1361.98
sûres,1361.91
meurs,1357.33
seulement,1354.44
ainsi,1354.28
chambre,1345.95
mêmes,1340.33
senti,1337.56
meurent,1337.08
maisons,1330.31
meure,1327.99
tenu,1327.13
mourra,1326.04
sentit,1325.82
quoi,1325.19
mourut,1324.45
voiture,1322.53
visage,1322.29
mourait,1321.75
mourrai,1318.06
mourras,1316.3
mortes,1315.84
mourrait,1314.71
mouraient,1314.65
mourant,1313.7
matin,1313.69
mourrez,1313.42
mourrais,1312.98
mourront,1312.42
mourrons,1312.04
mourais,1311.6
mourez,1311.33
moururent,1309.61
meures,1309.5
mourraient,1309.47
mourons,1309.28
mouriez,1308.21
mourions,1308.16
mourût,1308.11
mourus,1307.93
mourriez,1307.84
mourrions,1307.71
mourussent,1307.55
mourûtes,1307.55
histoire,1307
plaît,1301.92
rue,1297.66
tenant,1296.21
reviens,1294.71
presque,1294.7
sentez,1292.08
vrais,1291.96
revenir,1290.9
idée,1289.69
tenaient,1285.15
tenais,1281.74
tiennent,1281.6
sentis,1280.9
sentent,1276.47
bras,1274.46
aider,1270.54
sentant,1270.5
amie,1269.96
sentie,1269.39
sentaient,1268.97
mot,1268.63
rendre,1268.3
vraies,1267.77
question,1266.4
sente,1263.53
tiendra,1262.65
bon,1262.16
tint,1261.95
sentiras,1261.72
tienne,1260.4
sentirais,1259.28
famille,1258.75
sentirez,1258.66
sentirait,1258.29
sentons,1257.98
sentions,1257.88
sentira,1257.76
messieurs,1257.75
sentirai,1257.68
tenue,1257.53
sentes,1257.19
sentiez,1257.05
tiendrai,1256.41
sentirent,1256.32
sentît,1255.94
tenons,1255.77
perdu,1255.74
sentiront,1255.3
jouer,1255.01
senties,1254.85
tiendrait,1254.79
sentiraient,1254.74
sentiriez,1254.69
sentîmes,1254.59
sentisse,1254.52
sentissent,1254.38
sentirons,1254.33
tenus,1254.19
longtemps,1251.8
tenions,1251.28
autres,1249.68
tenues,1249.32
tiendras,1249.28
teniez,1249.2
tiendrais,1249.16
tins,1248.64
tiendrons,1248.59
vieux,1248.5
tînt,1248.48
tiendront,1248.45
tiendrez,1248.07
tiennes,1247.75
tiendraient,1247.47
tinrent,1247.47
tiendriez,1246.33
tinssent,1246.18
tînmes,1246.11
coeur,1245.76
travail,1244.7
bonjour,1242.74
ville,1237.78
mois,1234.34
tue,1232.63
part,1231.83
mots,1231.36
tous,1230.72
cherchait,1230.22
moments,1228.79
revient,1223.82
tout,1223.32
dont,1221.88
cherché,1218.25
airs,1217.47
cherchez,1211.76
revenu,1208.89
dernière,1203.87
cherches,1203.71
cherchais,1203.19
cherchant,1198.97
soirs,1193.61
cherchent,1191.07
chercha,1189.44
revint,1181.81
peine,1180.94
cherchaient,1177.22
cherchons,1176.61
essaie,1174.72
revenait,1173.39
cherchée,1169.04
cherchai,1167.3
cherchiez,1166.98
devenir,1166.18
cherchions,1165.52
chercherai,1164.58
cherchera,1164.57
chercherait,1164.2
cherchèrent,1163.67
chercherais,1163.51
chercheront,1163.3
cherchés,1162.67
tomber,1162.67
chercherons,1162.51
cherchées,1162.42
cherchât,1162.4
chercheraient,1162.32
chercheras,1162.09
chercherez,1161.71
cherchâmes,1161.65
chercheriez,1161.63
chercherions,1161.59
cherchas,1161.52
devenu,1160.18
essayer,1158.2
reviendra,1155.27
perdre,1152.61
revenue,1151.94
revenez,1149.29
reviendrai,1147.38
premiers,1146.61
tuée,1144.65
ouais,1144.14
finir,1140.98
reviennent,1139.52
amies,1139.2
celui,1138.64
essayé,1136.79
revienne,1131.72
revenant,1130.88
tuez,1128.96
revenaient,1128.07
guerre,1127.71
ouvre,1127.34
revenus,1127.31
tués,1127.23
reviendrait,1126.1
eh,1125.24
années,1124.95
premières,1123.91
revenons,1121.76
revenais,1121.35
tuerai,1120.73
demain,1119.94
tuera,1119.9
dernier,1119.18
reviendras,1118.89
reviendront,1118.01
entrer,1117.88
revinrent,1117.27
reviendrais,1116.72
tuent,1116.6
reviendrez,1115.85
reviendrons,1115.19
revins,1113.78
reviennes,1113.36
revenues,1112.69
reviendraient,1112.11
revenions,1111.99
revînt,1110.85
reveniez,1110.83
tues,1110.61
tuerait,1110.21
reviendriez,1110.2
tuait,1109.66
reviendrions,1109.54
revinssent,1109.23
tueront,1108.31
tuant,1107.59
tuerais,1107.06
tua,1103.24
tuées,1103.04
tueras,1102.83
tuons,1101.89
tuais,1101.64
tuaient,1101.4
devient,1101.13
tuerons,1100.97
tuerez,1100.93
tueriez,1100.39
tuiez,1100.34
tuèrent,1100.03
rend,1099.83
tuât,1099.55
tuai,1099.53
tuerions,1099.44
tuas,1099.39
tuions,1099.24
suite,1096.77
manger,1090.32
semblait,1089.47
rends,1088.21
semble,1085.19
vit,1084.75
commence,1084.73
écoute,1083.23
vécu,1078.29
portes,1077.21
noms,1076.28
finit,1076.02
ouvrir,1074.01
rendu,1071.31
joue,1070.7
besoins,1065.92
jeunes,1064.87
vieille,1063.82
problème,1061.47
frère,1060.55
train,1059.61
morts,1056.99
devenue,1056.81
devenait,1056.65
rentrer,1056.03
pied,1054.19
hein,1051.3
pieds,1047.31
rendait,1044.33
vivait,1044.21
fin,1038.55
rendez,1037.88
aujourd'hui,1036.82
commencé,1035.33
essaye,1034.4
essayez,1028.19
mal,1023.91
ceux,1023.76
bout,1023.24
sang,1021.55
vivent,1020.42
ouvert,1019
gros,1017.32
essayait,1017.3
finie,1014.8
lit,1014.29
deviens,1013.18
devenus,1012.69
devint,1012.35
tirer,1011.82
joué,1010.76
finis,1008.68
oublié,1008.28
finissait,1008.26
point,1008.17
rendit,1006.28
rentre,1005.62
affaire,1005.25
finira,1004.92
deviennent,1002.59
essayais,1001.03
rendent,999.81
essayant,998.62
vis,997.93
instant,997.63
combien,997.24
cas,995.9
rendue,995.26
ouvrit,994.98
finissent,994.48
commencer,993.73
rendra,993.71
devenaient,993.23
rendaient,992.91
vivaient,992.45
essaya,992.4
essayons,992.15
rende,991.76
finisse,991.41
finirait,991.37
entre,991.35
vivons,990.57
vivais,990.25
rendrai,990.11
devienne,989.68
rendais,989.09
rendrait,988.96
rendant,988.68
vivez,988.46
perd,988.41
rendus,988.35
vive,987.71
vivant,987.12
rendis,986.68
deviendra,985.48
aide,985.43
finissons,985.22
finiras,984.9
essaies,984.67
devenues,984.64
finissaient,984.4
deviendrait,983.82
finirai,983.12
perds,982.92
rendons,982.8
finissez,982.53
plutôt,982.28
essaierai,981.6
rendirent,981.41
finies,981.19
devenais,981.05
vivra,981.03
finiront,980.98
rendras,980.88
vivions,980.86
essaient,980.83
rendrez,980.68
rendrais,980.31
rendront,980.16
finissais,980.02
finirais,979.93
finissant,979.91
rendues,979.75
façon,979.64
finirez,979.63
rendes,979.59
rendît,979.35
devinrent,979.09
jouait,978.87
devenant,978.58
rendiez,978.51
rendions,978.37
rendrons,978.37
finirons,978.29
finirent,978.15
rendriez,977.91
rendraient,977.78
finiraient,977.68
rendîmes,977.6
vivrai,977.4
essayai,977.14
rendissent,977.12
deviendrais,977.09
rendisse,977.06
devenez,977.05
vécue,977.05
finissions,976.86
deviendras,976.74
deviendrai,976.7
vivrait,976.47
finirions,976.46
finisses,976.35
finît,976.26
ouvrez,976.21
finissiez,976.19
vécut,976.15
finîmes,976.13
finiriez,976.08
essayaient,975.9
tombe,975.9
deviendront,975.58
vivrons,975.23
devins,974.66
vivras,974.64
deviennes,974.63
devînt,974.46
vivrez,974.18
vécus,974.06
devenons,974.05
deviendraient,973.85
deviendrez,973.8
vivrais,973.6
essayes,973.39
vécurent,973.33
devenions,973.23
viviez,973.21
deviendrons,973.14
vécues,972.94
deveniez,972.93
essayent,972.85
deviendriez,972.5
fond,972.44
devînmes,972.39
devinssent,972.35
deviendrions,972.3
devinsse,972.22
vivront,972.16
vives,972.15
devinssiez,972.09
vivraient,971.86
essaiera,971.54
vécût,971.07
vécûmes,970.98
vivrions,970.85
vécussent,970.67
vivriez,970.65
essaierais,970.03
essaierait,969.65
essayerai,969.43
essaieront,968.66
essayions,968.65
essayiez,968.53
perdue,968.52
essayera,968.32
essayèrent,968.17
essayerais,968.02
essayés,968.01
essayée,967.94
essaieras,967.91
essaierons,967.68
essaieraient,967.67
essayerons,967.67
essayées,967.58
essaierez,967.56
essayât,967.5
essayerait,967.49
essayerez,967.39
essayâmes,967.29
essaierions,967.25
essayeraient,967.24
essayeront,967.24
essayeriez,967.21
essaieriez,967.19
essayeras,967.19
porte,967.01
entrez,966.04
tire,960.77
tombé,960.1
madame,958.85
tour,958.37
côtés,957.01
ouverte,956.08
ouvrait,954.84
questions,954.41
porter,953.88
perdait,950.69
table,950.69
année,950.42
ailleurs,950.18
perdus,948.93
type,945.61
chance,945.02
joues,943.55
pourtant,942.96
commençait,941.07
perdez,940.64
perdent,940.28
derniers,939.38
jouent,938.35
retrouver,937.49
affaires,936.37
perdit,936.18
jouez,935.19
perdons,935.18
envie,934.78
portait,934.51
oublier,934.07
perde,933.25
morte,932.47
jouant,932.2
perdant,932.19
perdaient,931.61
jouaient,931.21
perdais,931.09
perdra,930.49
perdues,930.49
perdrait,928.69
tiré,928.2
perdras,927.5
perdrai,927.22
perdrais,926.71
perdrez,926.44
ouvrant,926.33
jouais,926.19
perdis,925.87
perdirent,925.61
perdrons,924.86
perdions,924.75
perdes,924.53
perdriez,924.42
perdront,924.28
perdiez,924.23
perdrions,924.23
perdraient,924.08
perdît,924.05
perdîmes,923.66
ouverts,923.6
perdisse,923.51
ouvrent,922.94
pas,922.5
ouvertes,922.08
assis,920.39
ouvraient,918.84
accords,918.26
entré,917.82
jouons,917.73
ouvres,917.64
mortes,915.47
jouera,914.8
aidez,914.49
écouter,914.26
ouvris,914.15
commença,914.02
joua,913.76
oublie,913.36
jouée,912.27
jouerai,911.98
ouvrira,911.91
jouerait,911.63
ouvrais,911.33
ouvrirait,910.83
jouions,910.21
ouvrons,910.16
joueras,910.12
ouvrirent,910.11
jouiez,909.87
jouèrent,909.42
jouerais,909.36
ouvrirai,909.22
derrière,908.98
jouerez,908.67
joueront,908.56
dernières,908.53
jouai,908.49
joués,908.34
jouerons,908.3
jouât,908.16
jouées,908.09
joueraient,908
ouvriront,907.85
jouâmes,907.7
joueriez,907.64
jouerions,907.43
soleil,907.23
ouvriraient,907.19
dormir,907.11
ouvrît,907.11
ouvriras,906.94
ouvrirais,906.84
ouvrions,906.8
ouvrirons,906.59
ouvrirez,906.49
ouvriez,906.23
ouvrîmes,906.16
ouvririez,906.07
ouvrissent,906.02
ouvririons,905.97
tombée,904.93
entra,903.17
marche,903.07
tombait,902.3
écoutez,902.24
amours,900.34
travailler,897.8
aidé,897.71
autour,897.14
doute,897.11
regard,891.85
ciel,891.5
garçon,889.38
pays,888.24
feu,885.37
entrait,885.24
tomba,884.49
commencent,884.26
mange,884.2
noir,884.1
minutes,881.83
raisons,881.67
celle,881.48
rentré,880.76
parfois,880.44
surtout,880.3
tombent,880.29
commençaient,879.85
commençais,879.83
peurs,878.74
commencez,878.51
commences,877.73
entrée,877.12
commençons,876.22
répondre,874.67
tombés,871.57
changer,871.28
écrit,871.16
aidera,869.92
commençant,869.52
tombaient,869.38
commencèrent,868.99
entrés,868.52
vieilles,868.1
aides,868.07
quatre,867.14
travaille,866.95
commençai,866.12
tombant,865.47
commencera,865.31
entrant,865.31
idées,864.96
rues,864.69
commencée,864.68
merci,864.57
monter,864.5
entrent,862.61
monte,862.01
commencerait,860.91
commencions,860.9
semblaient,860.89
commencerai,860.87
aidée,860.8
aidait,860.56
aidant,860.55
commencerons,860.41
commenceront,860.35
commencerais,860.34
aiderai,860.3
commenciez,859.97
commencés,859.69
entraient,859.61
commençât,859.6
commencées,859.51
commenceras,859.46
commenceraient,859.44
commençâmes,859.35
commencerez,859.3
entrèrent,859.3
route,858.94
entrons,858.93
commencerions,858.86
commenças,858.86
commenceriez,858.78
aiderait,858.76
tombes,858.56
tombera,857.66
aident,856.68
entres,856.48
marcher,856.2
tombez,856.08
boire,855.79
entrai,855.72
tombèrent,855.59
aidés,855.53
aida,855.26
tombées,854.77
porté,854.12
tomberait,853.98
entrais,853.96
appris,853.84
entrera,853.31
tombai,853.05
tombais,853.03
rentrée,852.1
aidais,852.03
tomberont,851.73
aidaient,851.71
entrerai,851.61
aideras,851.46
histoires,851.35
entrerait,851.3
aideront,851.29
tombons,851.23
tomberai,850.86
tomberas,850.83
tombât,850.81
silence,850.74
entrions,850.7
tomberais,850.5
entrées,850.48
tomberez,850.41
entreront,850.33
tomberaient,850.26
aiderais,850.16
aiderez,850.08
tombiez,850.03
entrerez,850
entreras,849.98
tombions,849.95
tombâmes,849.93
aidiez,849.77
entrâmes,849.64
aidons,849.58
entrât,849.58
tomberiez,849.57
tomberons,849.54
tomberions,849.47
entrerais,849.44
entrerons,849.33
asseoir,849.16
aidèrent,849.15
entreraient,849.15
entriez,848.98
aiderons,848.97
entrerions,848.73
entrassent,848.56
aideriez,848.52
engraisser,848.5
aidai,848.47
aidées,848.32
aideraient,848.18
écrire,848.03
aidât,847.9
tirez,847.79
aidions,847.77
aidassent,847.5
aiderions,847.45
rentrez,846.61
changé,845.16
souvent,845
personne,843.44
rentrant,843.43
plein,841.57
long,841.57
portant,839.7
rentres,839.7
tira,839.36
près,839.08
semblent,838.41
dès,837.58
tirait,837.21
rentrons,837.02
mangé,836.36
rentrait,836.22
sembla,835.39
écoutait,835.24
importe,834.95
oubliez,834.55
rentra,832.06
rentrés,830.45
bois,830.04
répondit,828.57
tirant,826.99
portaient,826.44
semblé,826.26
portent,826.2
faits,825.24
l',825.14
rentrera,824.78
rentrerai,824.58
semblant,824.58
rentrais,823.75
rentrent,823.55
force,823.36
eaux,822.77
écouté,822.05
places,821.25
montrer,821.23
retrouve,820.5
rentraient,820.22
une,819.88
tirent,819.63
nouveau,819.35
justes,819.35
semblez,818.07
rentrai,818.03
cause,817.45
rentrerait,817.13
retrouvé,816.77
rentreras,816.34
rentrées,816.33
tirés,816.14
lieu,816.07
écoutes,815.76
portes,815.69
rentrions,815.28
tirée,815.03
voitures,815
rentrèrent,814.89
semblerait,814.7
rentrerais,814.27
rentrerons,814.23
rentreront,814.1
portez,813.97
rentrerez,813.9
rentriez,813.73
rentrâmes,813.46
rentreraient,813.39
répondu,813.37
rentrerions,812.92
rentrât,812.91
porta,812.87
rentreriez,812.74
sembler,812.63
tires,812.17
portais,812.06
portée,810.61
tiraient,810.61
réponds,810.57
écoutant,810.14
noire,809.49
sembles,808.42
apprendre,808.14
écoutais,807.34
assieds,806.95
plaisir,806.4
tirera,806.35
tirons,806.33
asseyez,805.89
semblera,805.66
portera,805.56
portés,805.25
possible,804.44
semblais,804.28
semblèrent,803.79
puis,803.76
sembliez,803.37
tirais,803.33
semblât,802.83
semblons,802.62
sembleront,802.49
semblions,802.48
tirerait,802.38
sembleraient,802.34
tirées,802.31
tirerai,802.03
porterai,802.02
tireras,801.86
portons,801.68
souviens,801.6
longue,801.31
tirerez,801.05
tirai,801.04
tirèrent,800.89
tireront,800.74
porterait,800.72
tirerais,800.53
pleine,800.48
tirerons,799.87
écouta,799.57
tireraient,799.47
portées,799.29
tirions,799.24
lire,799.05
tiriez,799
tireriez,798.72
tirât,798.72
portiez,798.62
tiras,798.45
tirerions,798.45
tirâmes,798.45
portèrent,797.7
terres,797.55
porteras,797.48
porteront,797.38
répond,797.3
ensemble,797.08
porterez,796.98
porterais,796.86
oublierai,796.45
visages,796.4
portions,796.35
porteraient,796.26
portai,796.04
écoutent,796.03
portât,795.87
porterons,795.64
porteriez,795.28
truc,795.2
portâmes,795.05
portassent,794.98
oublies,793.65
sorte,793.6
écoutaient,793.49
oubliais,792.21
oubliée,791.65
écoutée,791.54
écoutons,791.23
oublions,790.92
écoutera,789.93
oubliait,789.46
écoutions,788
écoutai,787.51
écouterai,787.41
écoutiez,787.38
garder,787.3
écoutés,786.81
écoutèrent,786.77
écouteront,786.68
écouterait,786.41
écouteras,786.31
semaine,786.25
écouterais,785.94
écoutées,785.93
écouterons,785.87
plaire,785.67
assise,785.66
écoutât,785.52
écouterez,785.29
écouteraient,785.26
autant,785.14
écouteriez,785.13
écoutâmes,785.12
problèmes,783.74
oubliés,783.59
oubliant,783.55
plaisait,783.26
face,782.69
oublient,781.37
oublia,780.65
oubliera,779.57
oublieras,779.47
oubliées,778.21
oublierait,777.78
grosse,776.84
oublierais,776.68
oublierez,776.35
oubliai,776.3
oubliaient,776.25
oublierons,775.75
oublieront,775.36
oublièrent,775.02
oubliât,774.33
payer,774.29
oublieraient,774.21
oubliions,774.19
oubliâmes,774.13
oublias,773.99
oubliasse,773.99
oublierions,773.99
oubliiez,773.99
poser,773.83
chef,773.57
mangeait,773.5
manges,773.45
plais,773.15
occupe,771.87
cheveux,771.29
mangent,770.38
en,769.68
mangez,769.59
fort,769.36
quitter,768.92
partie,768.46
répondait,767.65
assit,767.52
plairait,766.07
paraît,765.39
cinq,765.14
ordre,764.35
lumière,763.76
aucune,763.46
plaira,763.09
mari,761.71
là-bas,761.7
chambres,759.9
frères,759.67
mangeant,759.13
marché,758.3
plaisent,757.38
mangeaient,757.33
plaise,757.15
change,756.51
blanc,755.24
mangerai,754.86
mangera,754.69
mangea,754.63
mangeons,754.3
genre,754.28
répondez,753.75
mangeais,753.65
mangée,753.45
plus,753
plut,752.63
mangés,752.52
mangèrent,752.48
mangeras,752.46
mangerais,752.35
mangerait,752.27
plaisez,752.26
lève,752.14
travaillé,752
plaisais,751.46
marchait,750.76
mangeront,750.67
mangerons,750.66
mangions,750.66
plaisaient,750.53
mangerez,750.4
mangeai,750
mangées,749.82
voici,749.78
mangiez,749.54
minute,749.27
fou,749.17
mangeraient,749.1
plût,748.92
mangeâmes,748.91
occuper,748.85
mangeriez,748.82
livre,748.79
mangeât,748.77
mangerions,748.73
mangeas,748.6
mangeasse,748.5
montait,748.43
plairez,748.42
plaisant,748.08
plairont,748.02
plairais,747.89
plairas,747.85
plurent,747.66
plairaient,747.63
plaises,747.56
plaisiez,747.48
plairai,747.31
plairiez,747.31
plaisions,747.28
plaisons,747.25
plusse,747.08
lu,745.98
retrouvait,744.29
servir,744.17
noirs,742.54
retrouva,741.23
fous,741.18
retrouvée,740.1
répondis,739.8
reste,739.13
verre,735.97
travaillait,734.6
monté,734.35
pose,732.51
dort,732.14
assied,731.98
pièce,731.89
asseyait,731.81
leva,731.58
répondent,731.11
blanche,730.27
leur,730.1
répondant,728.91
bouche,728.87
retrouvés,728.44
montre,728.31
retrouvera,728.01
répondais,727.96
assoit,727.71
garde,727.32
âge,725.74
réponde,725.68
assises,725.66
retrouvais,725.58
retrouvai,725.56
assois,725.56
répondaient,724.93
répondrai,724.86
assirent,724.78
juste,724.34
asseyons,724.31
répondra,723.98
asseyant,723.91
posé,723.6
retrouvent,723.09
tourne,722.77
retrouverai,722.66
répondrait,722.14
retrouvant,721.72
asseyais,721.46
répondirent,721.4
asseyaient,721.11
retrouvaient,720.92
répondrais,720.34
dors,720.09
répondrez,719.88
répondes,719.87
assoient,719.82
répondons,719.79
répondiez,719.67
heureux,719.66
répondît,719.48
répondras,719.27
assoie,719.26
retrouverait,719.18
familles,719.17
répondrons,719.17
marchant,719.16
asseyent,719.1
répondront,718.97
répondriez,718.91
dormi,718.88
répondraient,718.88
assîmes,718.86
assoyez,718.85
retrouvons,718.84
asseyions,718.83
répondions,718.78
asseye,718.73
répondîmes,718.5
assiérai,718.45
répondues,718.42
assoirai,718.4
assiérait,718.39
assît,718.39
assiéra,718.36
assoies,718.31
assoira,718.23
assiérais,718.21
asseyes,718.19
assoiront,718.19
assiéront,718.17
retrouvèrent,718.17
assoirait,718.13
assoirais,718.12
assoiras,718.12
assiérions,718.05
assoiraient,718.05
assoyait,718.05
assoyons,718.05
asseyiez,718.02
quitté,718.01
assiéras,718
retrouvez,717.99
retrouves,717.72
retrouvions,717.27
monta,717.03
retrouverons,716.21
police,715.93
retrouvées,715.93
retrouverais,715.74
retrouveras,715.7
retrouverez,715.47
travaux,715.14
retrouveront,715.02
sert,714.63
retrouveraient,714.08
foutre,713.66
retrouvâmes,713.59
aucun,713.46
retrouviez,712.45
retrouverions,712.26
marchent,712.23
marcha,712.22
retrouvât,712.07
retrouveriez,711.75
retrouvas,711.46
écris,710.78
prie,710.34
mer,710.22
argents,709.62
longues,709.52
lever,709.51
bientôt,709.1
marchera,709.03
travaillent,708.88
travaillez,708.5
excusez,707.34
villes,706.56
bu,706.54
travailles,706.33
marchaient,705.72
général,705.32
livres,705.02
montaient,704.7
tellement,704.42
nouveau,703.65
travaillais,702.9
dormait,702.75
matins,701.61
marchais,701.4
montée,701.2
mec,701.19
montent,701.16
marchons,701.1
tourner,701.07
mauvais,699.99
montez,699.18
noires,699.07
marchez,699.06
marches,698.54
montant,698.41
gars,697.78
marchèrent,697.18
marcherait,696.38
marchions,695.99
montés,695.58
compte,695.44
travaillaient,694.33
travaillant,694
posa,693.7
paraissait,693.19
état,692.74
marchai,692.66
marcherai,692.36
longs,692
mamans,691.55
marcherais,691.38
marcheront,691.35
marchâmes,691.1
marcherons,690.94
marcheras,690.82
marcheraient,690.78
marchiez,690.66
montes,690.48
marchât,690.45
marcherez,690.43
marcheriez,690.11
marcherions,690.01
marchés,690
marchées,689.99
montèrent,689.95
travaillons,689.8
d'abord,689.54
espère,689.05
montons,688.05
grosses,687.43
travaillerai,687.27
montais,687.01
montai,686.81
esprit,686.64
montera,686.09
montées,685.79
droit,685.66
monterait,685.3
travailliez,685.14
travaillera,685.04
travailla,684.84
travailleras,684.78
monterai,684.74
chien,684.53
travaillions,684.2
avant,684.16
travaillerait,684.11
travaillerons,684.07
montions,683.79
